Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours),attack_severity_factor,Financial Loss (in Million $)_norm,Number of Affected Users_norm,Incident Resolution Time (in Hours)_norm,risk_score,severity_cluster,Severity
Australia,2020,Malware,Government,98.05,193983,Nation-state,Zero-day,Antivirus,31,0.8,0.9805005528193789,0.19371183864068753,0.4225352112676057,0.6148208149734791,3,High
Russia,2021,Ransomware,Telecommunications,11.04,904330,Nation-state,Weak Passwords,VPN,49,1.0,0.10594029550708614,0.9046197449787883,0.676056338028169,0.5489733093021048,2,Medium
India,2018,SQL Injection,Education,52.05,874254,Nation-state,Zero-day,Antivirus,11,0.8999999999999999,0.5181425268871244,0.8745199962770627,0.14084507042253522,0.5877820237224756,3,High
Germany,2020,Man-in-the-Middle,Healthcare,28.81,691190,Nation-state,Unpatched Software,Firewall,27,0.3,0.2845512111770027,0.6913114447298919,0.36619718309859156,0.42445335450948696,2,Medium
China,2024,DDoS,IT,61.42,412245,Nation-state,Social Engineering,Encryption,48,0.6,0.612322846517238,0.41214618333865427,0.6619718309859155,0.5609673598056746,1,Critical
France,2021,Man-in-the-Middle,Healthcare,53.77,302180,Insider,Weak Passwords,AI-based Detection,11,0.3,0.5354306965524174,0.30199427348177715,0.14084507042253522,0.36293957475000715,3,High
USA,2016,Ransomware,Government,8.21,537592,Nation-state,Social Engineering,Antivirus,11,1.0,0.07749522565081919,0.5375921602144091,0.14084507042253522,0.3204447524091575,2,Medium
Brazil,2022,SQL Injection,Retail,25.85,632061,Nation-state,Zero-day,Antivirus,2,0.8999999999999999,0.2547994773344055,0.6321357551107825,0.014084507042253521,0.38437741887544763,2,Medium
Brazil,2015,DDoS,Retail,67.52,224815,Nation-state,Social Engineering,Firewall,32,0.6,0.6736355412604282,0.22456818429741068,0.4366197183098592,0.4841486154553663,3,High
India,2022,DDoS,IT,23.91,169310,Unknown,Weak Passwords,Encryption,36,0.6,0.23530003015378434,0.1690193562720987,0.49295774647887325,0.30341736823891796,0,Low
Japan,2023,Man-in-the-Middle,Telecommunications,86.98,635827,Nation-state,Social Engineering,Encryption,72,0.3,0.8692330887526386,0.6359047288310478,1.0,0.7684646541503699,1,Critical
UK,2022,Ransomware,IT,63.67,560021,Unknown,Zero-day,Encryption,43,1.2,0.6349381847421852,0.5600388706689579,0.5915492957746479,0.660296794252491,1,Critical
Japan,2021,Man-in-the-Middle,Government,61.03,768506,Nation-state,Zero-day,AI-based Detection,11,0.5,0.6084028545582472,0.7686884952227307,0.14084507042253522,0.5521367044746252,3,High
Australia,2018,Phishing,Healthcare,39.94,755469,Hacker Group,Social Engineering,Antivirus,58,0.4,0.3964217509297417,0.7556412009075161,0.8028169014084507,0.5858244409258417,2,Medium
India,2022,Ransomware,Retail,74.05,205336,Hacker Group,Social Engineering,AI-based Detection,2,1.0,0.7392702784199418,0.20507380323074909,0.014084507042253521,0.4600471537456521,3,High
France,2020,DDoS,IT,7.52,957779,Nation-state,Social Engineering,Encryption,17,0.6,0.07055985526183536,0.9581109495391865,0.22535211267605634,0.4207276495017014,2,Medium
UK,2017,Malware,Education,29.47,85644,Hacker Group,Social Engineering,AI-based Detection,3,0.6,0.29118504372298726,0.08528729167313011,0.02816901408450704,0.20769400780803535,0,Low
France,2019,Man-in-the-Middle,Telecommunications,75.99,561713,Insider,Unpatched Software,Firewall,31,0.3,0.7587697256005629,0.561732206711095,0.4225352112676057,0.5865345945070748,3,High
Germany,2017,Phishing,Healthcare,53.57,287762,Insider,Weak Passwords,Encryption,13,0.4,0.5334204442657554,0.2875648886971821,0.16901408450704225,0.37344046121686525,3,High
India,2015,Phishing,Healthcare,76.08,471550,Unknown,Zero-day,VPN,5,0.6000000000000001,0.7596743391295608,0.47149801193141394,0.056338028169014086,0.5165867448650514,3,High
Japan,2018,SQL Injection,IT,69.19,33209,Insider,Unpatched Software,AI-based Detection,66,0.7,0.6904211478540557,0.03281088779046668,0.9154929577464789,0.539110317028058,1,Critical
China,2017,Phishing,Retail,45.83,395251,Unknown,Unpatched Software,Encryption,33,0.4,0.4556236807719369,0.3951387644851789,0.4507042253521127,0.430931946724751,0,Low
Germany,2019,DDoS,IT,14.77,491791,Hacker Group,Zero-day,Encryption,66,0.8,0.14343150065333202,0.49175499469081113,0.9154929577464789,0.4679976902178719,2,Medium
Australia,2016,Phishing,Healthcare,53.81,279874,Hacker Group,Unpatched Software,AI-based Detection,66,0.4,0.5358327470097498,0.27967066015085906,0.9154929577464789,0.5213328883984535,1,Critical
France,2019,Malware,IT,71.94,881326,Insider,Unpatched Software,Firewall,43,0.6,0.7180621167956579,0.8815975804910074,0.5915492957746479,0.730013980020495,1,Critical
UK,2023,DDoS,IT,68.86,749700,Nation-state,Zero-day,AI-based Detection,35,0.8,0.6871042315810635,0.7498676455723566,0.47887323943661975,0.6755766341914564,3,High
UK,2022,Phishing,Government,97.56,722445,Nation-state,Weak Passwords,Firewall,10,0.4,0.9755754347170571,0.7225911243971493,0.1267605633802817,0.672359623882024,3,High
USA,2023,Ransomware,Government,84.13,695841,Nation-state,Zero-day,AI-based Detection,21,1.2,0.8405869936677053,0.6959661172665234,0.28169014084507044,0.7213626608160533,3,High
USA,2020,SQL Injection,Government,40.95,803757,Hacker Group,Social Engineering,Firewall,33,0.7,0.4065735249773847,0.8039673302235464,0.4507042253521127,0.5639604541284403,2,Medium
Japan,2022,DDoS,IT,20.16,174510,Insider,Zero-day,AI-based Detection,60,0.8,0.19760779977887227,0.174223462311764,0.8309859154929577,0.3775073417036697,0,Low
Germany,2022,SQL Injection,Retail,11.51,857660,Hacker Group,Zero-day,VPN,37,0.8999999999999999,0.11066438838074179,0.8579128932727923,0.5070422535211268,0.4930480740383597,2,Medium
UK,2020,SQL Injection,Banking,47.67,729265,Unknown,Zero-day,Firewall,42,0.8999999999999999,0.4741180018092271,0.729416509626095,0.5774647887323944,0.6139651113579981,2,Medium
India,2023,Phishing,Retail,38.89,836604,Hacker Group,Unpatched Software,AI-based Detection,44,0.4,0.38586792642476636,0.8368402669706398,0.6056338028169015,0.5665260112244789,2,Medium
China,2016,Malware,Government,91.69,885843,Insider,Unpatched Software,AI-based Detection,46,0.6,0.9165745301035281,0.8861181472181552,0.6338028169014085,0.8192258195871396,1,Critical
France,2015,Man-in-the-Middle,Education,17.94,808798,Unknown,Social Engineering,Encryption,60,0.3,0.17529399939692436,0.8090123107131527,0.8309859154929577,0.5090184760713071,2,Medium
Russia,2018,Man-in-the-Middle,Telecommunications,30.5,401208,Hacker Group,Unpatched Software,VPN,10,0.3,0.3015378429992964,0.40110046826946466,0.1267605633802817,0.2962973903566143,0,Low
Japan,2021,Ransomware,Healthcare,77.33,380970,Nation-state,Weak Passwords,Encryption,44,1.0,0.7722384159211981,0.38084648787893655,0.6056338028169015,0.6442760732955405,1,Critical
USA,2021,Phishing,Healthcare,70.03,248437,Hacker Group,Social Engineering,Encryption,70,0.4,0.698864207458036,0.2482088367722133,0.971830985915493,0.5883745311979771,1,Critical
Australia,2024,SQL Injection,Retail,66.49,709125,Hacker Group,Weak Passwords,AI-based Detection,37,0.7,0.663282741984119,0.7092606066186221,0.5070422535211268,0.6494997294834596,1,Critical
Japan,2018,Malware,Education,5.33,656250,Hacker Group,Social Engineering,Firewall,67,0.6,0.04854759272288673,0.6563438553018331,0.9295774647887325,0.46223768663745113,2,Medium
India,2020,Ransomware,Healthcare,10.46,32616,Unknown,Unpatched Software,Firewall,63,1.0,0.10011056387576642,0.032217419544020236,0.8732394366197184,0.3243573387374563,0,Low
Australia,2017,Phishing,Healthcare,39.3,290846,Unknown,Weak Passwords,Firewall,3,0.4,0.38998894361242337,0.29065132389455284,0.02816901408450704,0.2888247774302366,0,Low
India,2023,DDoS,Banking,23.83,557428,Insider,Unpatched Software,VPN,38,0.6,0.23449592923911952,0.5574438231764862,0.5211267605633804,0.4252568707612697,2,Medium
Japan,2015,DDoS,Banking,59.13,182440,Insider,Zero-day,Firewall,8,0.8,0.5893054578349584,0.18215972402225358,0.09859154929577466,0.3900884101998144,3,High
Australia,2021,DDoS,Government,30.24,292383,Insider,Social Engineering,Encryption,71,0.6,0.29892451502663586,0.29218953754512317,0.9859154929577465,0.4644097658657406,0,Low
France,2017,DDoS,Government,86.82,99728,Nation-state,Unpatched Software,VPN,44,0.6,0.8676248869233089,0.09938241272363896,0.6056338028169015,0.5579914391497955,1,Critical
USA,2015,DDoS,IT,66.39,365006,Insider,Weak Passwords,VPN,47,0.6,0.662277615840788,0.3648698823371641,0.647887323943662,0.5639494758261969,1,Critical
Russia,2019,Ransomware,Telecommunications,61.11,605427,Nation-state,Zero-day,Encryption,33,1.2,0.6092069554729119,0.605480724291466,0.4507042253521127,0.6354678445470271,3,High
USA,2022,Malware,Retail,7.65,864358,Hacker Group,Unpatched Software,VPN,11,0.6,0.07186651924816564,0.8646161821677304,0.14084507042253522,0.3763004764340924,2,Medium
USA,2016,Ransomware,Retail,9.82,610968,Unknown,Unpatched Software,Antivirus,26,1.0,0.0936777565584481,0.6110260995925786,0.35211267605633806,0.3912014677124205,2,Medium
China,2016,DDoS,IT,67.28,413150,Hacker Group,Social Engineering,Firewall,27,0.6,0.6712232385164338,0.41305189794748065,0.36619718309859156,0.5256443014105361,3,High
USA,2017,Malware,Education,13.14,681956,Nation-state,Social Engineering,Antivirus,35,0.6,0.1270479445170369,0.682070153350994,0.47887323943661975,0.4112148716994369,2,Medium
Australia,2016,Man-in-the-Middle,IT,84.46,94162,Unknown,Weak Passwords,Firewall,15,0.3,0.8439039099406975,0.09381201768195106,0.19718309859154928,0.4351417889991742,3,High
France,2023,Man-in-the-Middle,Retail,9.43,565002,Hacker Group,Unpatched Software,Firewall,72,0.3,0.08975776459945724,0.5650238037811833,1.0,0.4354102469741379,2,Medium
France,2017,Phishing,Retail,90.69,275185,Nation-state,Zero-day,Encryption,20,0.6000000000000001,0.9065232686702182,0.2749779576085532,0.26760563380281693,0.5586238215112167,3,High
Russia,2021,DDoS,Retail,37.47,476758,Hacker Group,Unpatched Software,AI-based Detection,19,0.6,0.3715951351894663,0.47671012428806336,0.25352112676056343,0.4023553167143183,0,Low
USA,2024,SQL Injection,Banking,7.2,312607,Hacker Group,Weak Passwords,Antivirus,24,0.7,0.0673434516031762,0.31242950688092913,0.323943661971831,0.25545496509991544,0,Low
Russia,2017,Phishing,Banking,94.15,963192,Hacker Group,Weak Passwords,VPN,7,0.4,0.9413006332294704,0.9635282237685534,0.08450704225352114,0.7224801288730585,3,High
Australia,2015,Malware,Healthcare,42.15,680874,Unknown,Zero-day,Antivirus,8,0.8,0.4186350386973565,0.6809872989788944,0.09859154929577466,0.47146851503176584,3,High
France,2018,DDoS,Government,15.71,904770,Hacker Group,Social Engineering,Antivirus,4,0.6,0.1528796864006433,0.9050600924129139,0.04225352112676056,0.40112060650948356,2,Medium
USA,2022,SQL Injection,Government,98.46,429452,Hacker Group,Weak Passwords,Antivirus,6,0.7,0.9846215700070359,0.42936677038183135,0.07042253521126761,0.6067431661596172,3,High
USA,2018,Ransomware,Healthcare,51.71,858128,Hacker Group,Social Engineering,Antivirus,35,1.0,0.514725097999799,0.8583812628163622,0.47887323943661975,0.6591790659321521,2,Medium
China,2021,Malware,Education,42.26,615849,Nation-state,Unpatched Software,Encryption,44,0.6,0.41974067745502064,0.6159109537425028,0.6056338028169015,0.5337963176681394,2,Medium
UK,2019,Phishing,Education,99.45,467349,Nation-state,Zero-day,Firewall,44,0.6000000000000001,0.9945723188260128,0.4672936947251382,0.6056338028169015,0.719143796511327,1,Critical
France,2021,SQL Injection,Retail,63.74,235418,Nation-state,Weak Passwords,Encryption,28,0.7,0.6356417730425169,0.2351795566702128,0.3802816901408451,0.47086691424623967,3,High
Australia,2017,SQL Injection,IT,5.05,823606,Insider,Weak Passwords,Encryption,25,0.7,0.045733239521559964,0.8238320034507227,0.33802816901408456,0.4030485306466577,2,Medium
China,2020,SQL Injection,IT,89.38,923489,Nation-state,Unpatched Software,Firewall,66,0.7,0.8933561161925823,0.9237938733660859,0.9154929577464789,0.8875792000361544,1,Critical
USA,2024,Phishing,IT,58.57,630793,Hacker Group,Social Engineering,AI-based Detection,64,0.4,0.5836767514323048,0.6308667538688025,0.8873239436619719,0.6401955154659571,1,Critical
France,2015,SQL Injection,Education,65.83,691903,Unknown,Zero-day,VPN,54,0.8999999999999999,0.6566489094381345,0.6920250077310999,0.7464788732394366,0.709562840742471,1,Critical
UK,2019,Phishing,Government,79.79,133632,Hacker Group,Weak Passwords,Firewall,8,0.4,0.7969645190471406,0.1333131841022567,0.09859154929577466,0.4184980727086882,3,High
Australia,2017,Phishing,Banking,90.5,42278,Insider,Weak Passwords,AI-based Detection,45,0.4,0.9046135289978893,0.041887048881567565,0.619718309859155,0.538355188235457,1,Critical
Germany,2016,Phishing,IT,2.1,176471,Unknown,Zero-day,VPN,9,0.6000000000000001,0.01608201829329581,0.17618601076249163,0.11267605633802817,0.14182382181367145,0,Low
India,2015,SQL Injection,Telecommunications,63.72,916516,Hacker Group,Social Engineering,Encryption,68,0.7,0.6354407478138507,0.9168153673248194,0.943661971830986,0.7879533036891831,1,Critical
Japan,2023,SQL Injection,Government,87.8,510002,Hacker Group,Social Engineering,Firewall,62,0.7,0.8774751231279526,0.5099803745154927,0.8591549295774649,0.7458151475213217,1,Critical
UK,2015,Malware,IT,82.45,435994,Nation-state,Unpatched Software,Encryption,51,0.6,0.8237008744597448,0.4359139360955795,0.7042253521126761,0.6610996010351071,1,Critical
India,2016,Ransomware,IT,66.19,537670,Hacker Group,Unpatched Software,Encryption,55,1.0,0.6602673635541261,0.5376702218050041,0.7605633802816901,0.6775206880194896,1,Critical
Russia,2022,Malware,Banking,39.62,850339,Hacker Group,Social Engineering,Firewall,50,0.6,0.39320534727108253,0.8505861124427173,0.6901408450704226,0.6104861416553327,2,Medium
Japan,2021,DDoS,Government,35.46,937562,Unknown,Zero-day,Firewall,10,0.8,0.35139209970851343,0.9378779857307417,0.1267605633802817,0.5272723482786842,2,Medium
France,2020,Malware,Government,10.62,405267,Nation-state,Unpatched Software,AI-based Detection,5,0.6,0.10171876570509598,0.40516267334927264,0.056338028169014086,0.233503913920623,0,Low
China,2022,DDoS,Government,80.76,346279,Unknown,Zero-day,Encryption,59,0.8,0.8067142426374512,0.3461280950670079,0.8169014084507042,0.6699044072652238,1,Critical
Brazil,2016,DDoS,Telecommunications,10.45,889928,Nation-state,Zero-day,Encryption,63,0.8,0.10001005126143331,0.8902063728281615,0.8732394366197184,0.5617138196769655,2,Medium
France,2018,SQL Injection,Healthcare,0.95,376206,Unknown,Unpatched Software,Antivirus,44,0.7,0.004523067644989447,0.3760787261149047,0.6056338028169015,0.3057596054558475,0,Low
India,2018,Ransomware,IT,27.14,227433,Unknown,Unpatched Software,Antivirus,13,1.0,0.2677656045833752,0.22718825153045755,0.16901408450704225,0.3090655341938958,0,Low
Germany,2023,Ransomware,Healthcare,54.79,393779,Nation-state,Weak Passwords,Encryption,39,1.0,0.5456829832143935,0.3936656021601044,0.5352112676056339,0.5434151274549155,1,Critical
Russia,2022,Ransomware,IT,41.08,529025,Insider,Unpatched Software,AI-based Detection,42,1.0,0.407880188963715,0.5290183955140606,0.5774647887323944,0.5373505519861831,2,Medium
Brazil,2024,Man-in-the-Middle,Education,8.94,451311,Unknown,Weak Passwords,Encryption,14,0.3,0.08483264649713539,0.4512430307512628,0.18309859154929578,0.23592568613409215,0,Low
India,2017,Ransomware,Education,98.11,677198,Unknown,Social Engineering,VPN,28,1.0,0.9811036285053775,0.6773083963247002,0.3802816901408451,0.7716903083277301,3,High
Russia,2024,Man-in-the-Middle,Healthcare,9.4,480988,Nation-state,Unpatched Software,Encryption,59,0.3,0.08945622675645794,0.48094346439340646,0.8169014084507042,0.373445811710746,2,Medium
Australia,2015,Ransomware,Telecommunications,46.39,605536,Nation-state,Unpatched Software,VPN,61,1.0,0.46125238717459044,0.6055898103603744,0.8450704225352113,0.6351919824849908,1,Critical
Brazil,2018,Ransomware,Banking,30.61,910960,Nation-state,Social Engineering,Antivirus,31,1.0,0.3026434817569605,0.9112549801793616,0.4225352112676057,0.5789409290101138,2,Medium
China,2018,Ransomware,Banking,43.98,386308,Nation-state,Weak Passwords,Antivirus,3,1.0,0.4370288471203136,0.3861887028865776,0.02816901408450704,0.3963019525310001,3,High
Australia,2017,Man-in-the-Middle,Banking,54.38,100855,Unknown,Social Engineering,VPN,2,0.3,0.5415619660267365,0.10051030262877411,0.014084507042253521,0.27959477860777754,0,Low
China,2023,Malware,Education,23.74,317922,Insider,Social Engineering,Antivirus,18,0.6,0.23359131571012165,0.31774870372724084,0.23943661971830985,0.29664846134588285,0,Low
USA,2018,DDoS,IT,82.13,220618,Unknown,Weak Passwords,Firewall,59,0.6,0.8204844708010856,0.22036787024962698,0.8169014084507042,0.6176844310854632,1,Critical
India,2015,Ransomware,Telecommunications,24.7,825941,Hacker Group,Unpatched Software,VPN,54,1.0,0.24324052668609913,0.826168847220457,0.7464788732394366,0.5944426394884641,2,Medium
China,2022,Malware,Education,60.9,331234,Unknown,Social Engineering,Antivirus,3,0.6,0.6070961905719168,0.331071215188784,0.02816901408450704,0.40779364360230336,3,High
China,2020,Man-in-the-Middle,Telecommunications,14.61,855055,Hacker Group,Unpatched Software,Antivirus,59,0.3,0.14182329882400244,0.8553058363048446,0.8169014084507042,0.5067013521111952,2,Medium
Japan,2022,DDoS,Telecommunications,34.31,305329,Unknown,Unpatched Software,Firewall,40,0.6,0.3398331490602071,0.3051457600046437,0.5492957746478874,0.39733614255505345,0,Low
Japan,2020,Phishing,Government,32.39,442923,Nation-state,Social Engineering,Encryption,57,0.4,0.3205347271082521,0.4428484073934335,0.7887323943661972,0.45881489193457037,0,Low
UK,2015,Ransomware,Banking,79.3,893277,Unknown,Social Engineering,Firewall,15,1.0,0.7920394009448186,0.8935580172756306,0.19718309859154928,0.7243197852789264,3,High
China,2020,Malware,Healthcare,30.86,240532,Insider,Weak Passwords,Encryption,64,0.6,0.30515629711528797,0.24029759480229904,0.8873239436619719,0.4316165860191993,0,Low
USA,2016,DDoS,Healthcare,93.14,947960,Nation-state,Weak Passwords,Firewall,55,0.6,0.9311488591818274,0.9482841962308262,0.7605633802816901,0.869057478598317,1,Critical
Brazil,2018,Malware,Healthcare,52.87,437283,Insider,Zero-day,Antivirus,30,0.8,0.5263845612624385,0.4372039539196427,0.4084507042253521,0.5034051515259386,3,High
China,2019,Malware,Healthcare,29.61,761390,Insider,Weak Passwords,Antivirus,7,0.6,0.2925922203236506,0.7615668762653734,0.08450704225352114,0.42240835945977645,2,Medium
France,2019,Phishing,Retail,25.75,998507,Insider,Weak Passwords,AI-based Detection,15,0.4,0.25379435119107446,0.9988711093052419,0.19718309859154928,0.48061569298631224,2,Medium
